YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_CITY_NAME,CRS_DEP_TIME,CRS_ARR_TIME,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DISTANCE
2015,1,21,3,DL,14570,"Reno, NV",14869,"Salt Lake City, UT",625,904,0,0,0,422
2015,1,21,3,DL,13232,"Chicago, IL",13487,"Minneapolis, MN",630,806,0,0,0,349
2015,1,21,3,DL,10397,"Atlanta, GA",11618,"Newark, NJ",1512,1727,0,0,0,746
2015,1,21,3,DL,11618,"Newark, NJ",10397,"Atlanta, GA",1809,2055,0,0,0,746
2015,1,21,3,DL,10397,"Atlanta, GA",11278,"Washington, DC",820,1000,0,0,0,547
2015,1,21,3,DL,13342,"Milwaukee, WI",10397,"Atlanta, GA",705,1021,0,0,0,669
2015,1,21,3,DL,13930,"Chicago, IL",13487,"Minneapolis, MN",1519,1655,0,0,0,334
2015,1,21,3,DL,15304,"Tampa, FL",10397,"Atlanta, GA",1245,1420,0,0,0,406
2015,1,21,3,DL,10397,"Atlanta, GA",12448,"Jackson/Vicksburg, MS",2154,2213,0,0,0,341
2015,1,21,3,DL,11278,"Washington, DC",11433,"Detroit, MI",950,1134,0,0,0,405
2015,1,21,3,DL,11298,"Dallas/Fort Worth, TX",13487,"Minneapolis, MN",645,910,0,0,0,852
2015,1,21,3,DL,10397,"Atlanta, GA",13204,"Orlando, FL",1655,1823,5,0,0,404
2015,1,21,3,DL,13204,"Orlando, FL",10397,"Atlanta, GA",1930,2105,0,0,0,404
2015,1,21,3,DL,11986,"Grand Rapids, MI",13487,"Minneapolis, MN",1605,1650,0,0,0,408
2015,1,21,3,DL,13487,"Minneapolis, MN",11986,"Grand Rapids, MI",1300,1530,0,0,0,408
2015,1,21,3,DL,12953,"New York, NY",10397,"Atlanta, GA",1730,2019,0,0,0,762
2015,1,21,3,DL,13487,"Minneapolis, MN",13232,"Chicago, IL",1946,2121,0,0,0,349
2015,1,21,3,DL,10721,"Boston, MA",13487,"Minneapolis, MN",1825,2056,0,0,0,1124
2015,1,21,3,DL,14869,"Salt Lake City, UT",14908,"Santa Ana, CA",1138,1233,0,0,0,588
2015,1,21,3,DL,13487,"Minneapolis, MN",11298,"Dallas/Fort Worth, TX",1742,2031,0,0,0,852
2015,1,21,3,DL,10620,"Billings, MT",14869,"Salt Lake City, UT",630,758,0,0,0,387
2015,1,21,3,DL,10397,"Atlanta, GA",14683,"San Antonio, TX",1355,1537,11,0,0,874
2015,1,21,3,DL,14683,"San Antonio, TX",10397,"Atlanta, GA",1628,1943,0,0,0,874
2015,1,21,3,DL,10397,"Atlanta, GA",11618,"Newark, NJ",1115,1325,0,0,0,746
2015,1,21,3,DL,14869,"Salt Lake City, UT",14252,"Pasco/Kennewick/Richland, WA",2045,2132,0,0,0,521
2015,1,21,3,DL,11433,"Detroit, MI",10397,"Atlanta, GA",1345,1553,0,0,0,594
2015,1,21,3,DL,11618,"Newark, NJ",10397,"Atlanta, GA",900,1144,0,0,0,746
2015,1,21,3,DL,14635,"Fort Myers, FL",10397,"Atlanta, GA",815,1006,0,0,0,515
2015,1,21,3,DL,10821,"Baltimore, MD",14869,"Salt Lake City, UT",715,1013,0,0,0,1865
2015,1,21,3,DL,14986,"Sarasota/Bradenton, FL",10397,"Atlanta, GA",715,857,0,0,0,444
2015,1,21,3,DL,12953,"New York, NY",11697,"Fort Lauderdale, FL",1100,1426,6,0,0,1076
2015,1,21,3,DL,14869,"Salt Lake City, UT",14908,"Santa Ana, CA",1502,1554,0,0,0,588
2015,1,21,3,DL,14908,"Santa Ana, CA",14869,"Salt Lake City, UT",1715,2004,4,0,0,588
2015,1,21,3,DL,12339,"Indianapolis, IN",10397,"Atlanta, GA",1630,1811,0,0,0,432
2015,1,21,3,DL,12889,"Las Vegas, NV",14869,"Salt Lake City, UT",1041,1301,0,0,0,368
2015,1,21,3,DL,14771,"San Francisco, CA",13487,"Minneapolis, MN",624,1210,6,0,0,1589
2015,1,21,3,DL,13244,"Memphis, TN",13487,"Minneapolis, MN",1635,1847,0,0,0,700
2015,1,21,3,DL,13244,"Memphis, TN",10397,"Atlanta, GA",1047,1309,0,0,0,332
2015,1,21,3,DL,14869,"Salt Lake City, UT",12892,"Los Angeles, CA",2142,2245,0,0,0,590
2015,1,21,3,DL,13487,"Minneapolis, MN",14679,"San Diego, CA",1935,2134,0,0,0,1532
2015,1,21,3,DL,10868,"Columbia, SC",10397,"Atlanta, GA",1200,1310,0,0,0,192
2015,1,21,3,DL,13487,"Minneapolis, MN",13486,"Missoula, MT",1735,1937,0,0,0,1013
2015,1,21,3,DL,10397,"Atlanta, GA",13232,"Chicago, IL",1210,1305,8,0,0,591
2015,1,21,3,DL,13232,"Chicago, IL",10397,"Atlanta, GA",1340,1639,0,0,0,591
2015,1,21,3,DL,11433,"Detroit, MI",12339,"Indianapolis, IN",2010,2130,14,0,0,231
2015,1,21,3,DL,12478,"New York, NY",11697,"Fort Lauderdale, FL",1900,2223,0,0,0,1069
2015,1,21,3,DL,11042,"Cleveland, OH",10397,"Atlanta, GA",805,1011,4,0,0,554
2015,1,21,3,DL,11146,"Charleston/Dunbar, WV",10397,"Atlanta, GA",700,846,0,0,0,363
2015,1,21,3,DL,15016,"St. Louis, MO",10397,"Atlanta, GA",1705,1943,3,0,0,484
2015,1,21,3,DL,13204,"Orlando, FL",12892,"Los Angeles, CA",732,1010,0,0,0,2218
2015,1,21,3,DL,14771,"San Francisco, CA",10397,"Atlanta, GA",900,1633,0,0,0,2139
2015,1,21,3,DL,11618,"Newark, NJ",10397,"Atlanta, GA",630,917,0,0,0,746
2015,1,21,3,DL,13303,"Miami, FL",13487,"Minneapolis, MN",1330,1634,0,0,0,1501
2015,1,21,3,DL,13487,"Minneapolis, MN",13303,"Miami, FL",725,1216,0,0,0,1501
2015,1,21,3,DL,12953,"New York, NY",11433,"Detroit, MI",600,802,0,0,0,502
2015,1,21,3,DL,12264,"Washington, DC",10397,"Atlanta, GA",610,810,0,0,0,534
2015,1,21,3,DL,11996,"Greer, SC",10397,"Atlanta, GA",545,645,0,0,0,153
2015,1,21,3,DL,15304,"Tampa, FL",10397,"Atlanta, GA",520,647,0,0,0,406
2015,1,21,3,DL,12892,"Los Angeles, CA",13495,"New Orleans, LA",1646,2223,0,0,0,1670
2015,1,21,3,DL,12953,"New York, NY",11292,"Denver, CO",815,1103,0,0,0,1620
2015,1,21,3,DL,10397,"Atlanta, GA",13931,"Norfolk, VA",1733,1906,0,0,0,516
2015,1,21,3,DL,13244,"Memphis, TN",10397,"Atlanta, GA",600,826,0,0,0,332
2015,1,21,3,DL,11433,"Detroit, MI",14747,"Seattle, WA",1736,1941,10,0,0,1927
2015,1,21,3,DL,13930,"Chicago, IL",11433,"Detroit, MI",700,930,3,0,0,235
2015,1,21,3,DL,13487,"Minneapolis, MN",15016,"St. Louis, MO",700,839,12,0,0,448
2015,1,21,3,DL,15016,"St. Louis, MO",13487,"Minneapolis, MN",914,1051,0,0,0,448
2015,1,21,3,DL,14027,"West Palm Beach/Palm Beach, FL",12953,"New York, NY",1159,1449,0,0,0,1035
2015,1,21,3,DL,11433,"Detroit, MI",12478,"New York, NY",835,1037,0,0,0,509
2015,1,21,3,DL,12264,"Washington, DC",10397,"Atlanta, GA",1746,1955,0,0,0,534
2015,1,21,3,DL,14869,"Salt Lake City, UT",10423,"Austin, TX",1650,2033,0,0,0,1086
2015,1,21,3,DL,10257,"Albany, NY",10397,"Atlanta, GA",600,907,0,0,0,853
2015,1,21,3,DL,14869,"Salt Lake City, UT",11298,"Dallas/Fort Worth, TX",1355,1727,0,0,0,989
2015,1,21,3,DL,14635,"Fort Myers, FL",11193,"Cincinnati, OH",1045,1306,0,0,0,879
2015,1,21,3,DL,12953,"New York, NY",10397,"Atlanta, GA",1859,2146,1,0,0,762
2015,1,21,3,DL,14869,"Salt Lake City, UT",13487,"Minneapolis, MN",830,1216,0,0,0,991
2015,1,21,3,DL,11057,"Charlotte, NC",10397,"Atlanta, GA",615,732,0,0,0,226
2015,1,21,3,DL,12478,"New York, NY",10423,"Austin, TX",810,1148,0,0,0,1521
2015,1,21,3,DL,12478,"New York, NY",14679,"San Diego, CA",1845,2209,0,0,0,2446
2015,1,21,3,DL,12478,"New York, NY",14843,"San Juan, PR",700,1153,0,0,0,1598
2015,1,21,3,DL,13495,"New Orleans, LA",12478,"New York, NY",1738,2140,0,0,0,1182
2015,1,21,3,DL,12478,"New York, NY",13204,"Orlando, FL",815,1123,0,0,0,944
2015,1,21,3,DL,13487,"Minneapolis, MN",11267,"Dayton, OH",1928,2220,0,0,0,574
2015,1,21,3,DL,11433,"Detroit, MI",12339,"Indianapolis, IN",845,1005,69,1,0,231
2015,1,21,3,DL,10397,"Atlanta, GA",12094,"Hayden, CO",1015,1206,58,1,0,1340
2015,1,21,3,DL,12094,"Hayden, CO",10397,"Atlanta, GA",1250,1801,46,1,0,1340
2015,1,21,3,DL,12478,"New York, NY",10721,"Boston, MA",1530,1653,0,0,0,187
2015,1,21,3,DL,11267,"Dayton, OH",11433,"Detroit, MI",610,735,0,0,0,166
2015,1,21,3,DL,12339,"Indianapolis, IN",13487,"Minneapolis, MN",1115,1206,7,0,0,503
2015,1,21,3,DL,10627,"Bismarck/Mandan, ND",13487,"Minneapolis, MN",1508,1629,0,0,0,386
2015,1,21,3,DL,13487,"Minneapolis, MN",10627,"Bismarck/Mandan, ND",1305,1433,0,0,0,386
2015,1,21,3,DL,12478,"New York, NY",10721,"Boston, MA",2000,2122,0,0,0,187
2015,1,21,3,DL,13487,"Minneapolis, MN",13871,"Omaha, NE",1324,1441,36,1,0,282
2015,1,21,3,DL,13871,"Omaha, NE",13487,"Minneapolis, MN",1521,1634,15,1,0,282
2015,1,21,3,DL,10397,"Atlanta, GA",11278,"Washington, DC",730,909,2,0,0,547
2015,1,21,3,DL,14635,"Fort Myers, FL",12478,"New York, NY",1549,1845,0,0,0,1074
2015,1,21,3,DL,11618,"Newark, NJ",14869,"Salt Lake City, UT",1730,2051,0,0,0,1969
2015,1,21,3,DL,14869,"Salt Lake City, UT",11618,"Newark, NJ",940,1607,0,0,0,1969
2015,1,21,3,DL,12889,"Las Vegas, NV",12478,"New York, NY",1150,1939,63,1,0,2248
2015,1,21,3,DL,11697,"Fort Lauderdale, FL",12478,"New York, NY",2005,2255,0,0,0,1069
2015,1,21,3,DL,10721,"Boston, MA",12953,"New York, NY",600,719,0,0,0,184
2015,1,21,3,DL,12953,"New York, NY",10721,"Boston, MA",600,711,0,0,0,184
2015,1,21,3,DL,10721,"Boston, MA",12953,"New York, NY",700,819,1,0,0,184
2015,1,21,3,DL,12953,"New York, NY",10721,"Boston, MA",659,817,0,0,0,184
2015,1,21,3,DL,10721,"Boston, MA",12953,"New York, NY",800,919,0,0,0,184
2015,1,21,3,DL,12953,"New York, NY",10721,"Boston, MA",759,912,0,0,0,184
2015,1,21,3,DL,10721,"Boston, MA",12953,"New York, NY",900,1018,3,0,0,184
2015,1,21,3,DL,12953,"New York, NY",10721,"Boston, MA",859,1021,0,0,0,184
2015,1,21,3,DL,10721,"Boston, MA",12953,"New York, NY",1000,1117,0,0,0,184
2015,1,21,3,DL,12953,"New York, NY",10721,"Boston, MA",1000,1120,3,0,0,184
2015,1,21,3,DL,10721,"Boston, MA",12953,"New York, NY",1100,1216,0,0,0,184
2015,1,21,3,DL,12953,"New York, NY",10721,"Boston, MA",1059,1212,18,1,0,184
2015,1,21,3,DL,10721,"Boston, MA",12953,"New York, NY",1200,1316,0,0,0,184
2015,1,21,3,DL,12953,"New York, NY",10721,"Boston, MA",1200,1316,7,0,0,184
2015,1,21,3,DL,10721,"Boston, MA",12953,"New York, NY",1300,1419,0,0,0,184
2015,1,21,3,DL,12953,"New York, NY",10721,"Boston, MA",1259,1408,8,0,0,184
2015,1,21,3,DL,10721,"Boston, MA",12953,"New York, NY",1400,1519,8,0,0,184
2015,1,21,3,DL,12953,"New York, NY",10721,"Boston, MA",1359,1511,0,0,0,184
2015,1,21,3,DL,10721,"Boston, MA",12953,"New York, NY",1500,1617,0,0,0,184
2015,1,21,3,DL,12953,"New York, NY",10721,"Boston, MA",1459,1617,0,0,0,184
2015,1,21,3,DL,10721,"Boston, MA",12953,"New York, NY",1600,1719,0,0,0,184
2015,1,21,3,DL,12953,"New York, NY",10721,"Boston, MA",1600,1721,0,0,0,184
2015,1,21,3,DL,10721,"Boston, MA",12953,"New York, NY",1700,1820,0,0,0,184
2015,1,21,3,DL,12953,"New York, NY",10721,"Boston, MA",1659,1823,0,0,0,184
2015,1,21,3,DL,10721,"Boston, MA",12953,"New York, NY",1800,1920,4,0,0,184
2015,1,21,3,DL,12953,"New York, NY",10721,"Boston, MA",1759,1923,0,0,0,184
2015,1,21,3,DL,10721,"Boston, MA",12953,"New York, NY",1900,2025,0,0,0,184
2015,1,21,3,DL,12953,"New York, NY",10721,"Boston, MA",1900,2021,0,0,0,184
2015,1,21,3,DL,10721,"Boston, MA",12953,"New York, NY",2000,2119,0,0,0,184
2015,1,21,3,DL,12953,"New York, NY",10721,"Boston, MA",2000,2118,5,0,0,184
2015,1,21,3,DL,10721,"Boston, MA",12953,"New York, NY",2100,2222,0,0,0,184
2015,1,21,3,DL,12953,"New York, NY",10721,"Boston, MA",2159,2306,14,0,0,184
2015,1,22,4,DL,10397,"Atlanta, GA",13303,"Miami, FL",845,1038,0,0,0,594
2015,1,22,4,DL,13303,"Miami, FL",10397,"Atlanta, GA",1900,2100,18,1,0,594
2015,1,22,4,DL,13487,"Minneapolis, MN",14869,"Salt Lake City, UT",1721,1919,0,0,0,991
2015,1,22,4,DL,14869,"Salt Lake City, UT",10397,"Atlanta, GA",950,1535,0,0,0,1590
2015,1,22,4,DL,10397,"Atlanta, GA",14869,"Salt Lake City, UT",1630,1851,0,0,0,1590
2015,1,22,4,DL,12892,"Los Angeles, CA",12478,"New York, NY",910,1740,0,0,0,2475
2015,1,22,4,DL,11298,"Dallas/Fort Worth, TX",10397,"Atlanta, GA",1430,1731,0,0,0,731
2015,1,22,4,DL,10397,"Atlanta, GA",11298,"Dallas/Fort Worth, TX",1910,2046,0,0,0,731
2015,1,22,4,DL,13244,"Memphis, TN",10397,"Atlanta, GA",1835,2057,0,0,0,332
2015,1,22,4,DL,14869,"Salt Lake City, UT",13487,"Minneapolis, MN",1710,2043,0,0,0,991
2015,1,22,4,DL,14843,"San Juan, PR",12478,"New York, NY",1501,1810,0,0,0,1598
2015,1,22,4,DL,12478,"New York, NY",14843,"San Juan, PR",1530,2032,0,0,0,1598
2015,1,22,4,DL,13487,"Minneapolis, MN",14635,"Fort Myers, FL",1300,1725,0,0,0,1416
2015,1,22,4,DL,13487,"Minneapolis, MN",14635,"Fort Myers, FL",1925,2355,0,0,0,1416
2015,1,22,4,DL,12478,"New York, NY",14771,"San Francisco, CA",700,1048,0,0,0,2586
2015,1,22,4,DL,11433,"Detroit, MI",13487,"Minneapolis, MN",1000,1104,0,0,0,528
2015,1,22,4,DL,14635,"Fort Myers, FL",13487,"Minneapolis, MN",1546,1828,0,0,0,1416
2015,1,22,4,DL,14635,"Fort Myers, FL",13487,"Minneapolis, MN",1817,2059,0,0,0,1416
2015,1,22,4,DL,13487,"Minneapolis, MN",11433,"Detroit, MI",1530,1810,0,0,0,528
2015,1,22,4,DL,12266,"Houston, TX",10397,"Atlanta, GA",1805,2101,5,0,0,689
2015,1,22,4,DL,10397,"Atlanta, GA",12266,"Houston, TX",920,1040,0,0,0,689
2015,1,22,4,DL,14771,"San Francisco, CA",10397,"Atlanta, GA",1209,1947,14,0,0,2139
2015,1,22,4,DL,10721,"Boston, MA",11193,"Cincinnati, OH",1751,2032,0,0,0,752
2015,1,22,4,DL,11193,"Cincinnati, OH",10721,"Boston, MA",1615,1816,44,1,0,752
2015,1,22,4,DL,13303,"Miami, FL",10397,"Atlanta, GA",1520,1720,0,0,0,594
2015,1,22,4,DL,12889,"Las Vegas, NV",10397,"Atlanta, GA",845,1533,0,0,0,1747
2015,1,22,4,DL,13303,"Miami, FL",10397,"Atlanta, GA",1630,1836,0,0,0,594
2015,1,22,4,DL,12892,"Los Angeles, CA",10397,"Atlanta, GA",910,1627,0,0,0,1947
2015,1,22,4,DL,10397,"Atlanta, GA",12892,"Los Angeles, CA",1759,2005,0,0,0,1947
2015,1,22,4,DL,15304,"Tampa, FL",10397,"Atlanta, GA",1845,2025,0,0,0,406
2015,1,22,4,DL,10397,"Atlanta, GA",10693,"Nashville, TN",1906,1915,49,1,0,214
2015,1,22,4,DL,10693,"Nashville, TN",10397,"Atlanta, GA",800,1015,0,0,0,214
2015,1,22,4,DL,12892,"Los Angeles, CA",10397,"Atlanta, GA",1115,1829,9,0,0,1947
2015,1,22,4,DL,10397,"Atlanta, GA",10721,"Boston, MA",725,955,0,0,0,946
2015,1,22,4,DL,10721,"Boston, MA",10397,"Atlanta, GA",1455,1758,0,0,0,946
2015,1,22,4,DL,14747,"Seattle, WA",10397,"Atlanta, GA",909,1650,0,0,0,2182
2015,1,22,4,DL,10397,"Atlanta, GA",14747,"Seattle, WA",1920,2157,0,0,0,2182
2015,1,22,4,DL,10397,"Atlanta, GA",12892,"Los Angeles, CA",811,1018,0,0,0,1947
2015,1,22,4,DL,10599,"Birmingham, AL",10397,"Atlanta, GA",1435,1640,140,1,0,134
2015,1,22,4,DL,10397,"Atlanta, GA",10599,"Birmingham, AL",1655,1649,0,0,0,134
2015,1,22,4,DL,14747,"Seattle, WA",10397,"Atlanta, GA",1427,2206,0,0,0,2182
2015,1,22,4,DL,10397,"Atlanta, GA",14747,"Seattle, WA",1257,1527,0,0,0,2182
2015,1,22,4,DL,14869,"Salt Lake City, UT",10397,"Atlanta, GA",1515,2048,6,0,0,1590
2015,1,22,4,DL,10397,"Atlanta, GA",11278,"Washington, DC",1050,1234,0,0,0,547
2015,1,22,4,DL,11278,"Washington, DC",10397,"Atlanta, GA",1400,1604,0,0,0,547
2015,1,22,4,DL,11433,"Detroit, MI",10721,"Boston, MA",1355,1553,0,0,0,632
2015,1,22,4,DL,10721,"Boston, MA",11433,"Detroit, MI",1231,1450,0,0,0,632
2015,1,22,4,DL,11292,"Denver, CO",13487,"Minneapolis, MN",1115,1415,0,0,0,680
2015,1,22,4,DL,10299,"Anchorage, AK",14747,"Seattle, WA",600,1032,4,0,0,1448
2015,1,22,4,DL,14747,"Seattle, WA",12478,"New York, NY",1115,1920,24,1,0,2422
2015,1,22,4,DL,14747,"Seattle, WA",12892,"Los Angeles, CA",1233,1505,16,1,0,954
2015,1,22,4,DL,12892,"Los Angeles, CA",14747,"Seattle, WA",800,1052,0,0,0,954
2015,1,22,4,DL,10397,"Atlanta, GA",12264,"Washington, DC",910,1050,0,0,0,534
2015,1,22,4,DL,12953,"New York, NY",10397,"Atlanta, GA",1500,1753,0,0,0,762
2015,1,22,4,DL,14771,"San Francisco, CA",10397,"Atlanta, GA",740,1514,0,0,0,2139
2015,1,22,4,DL,10397,"Atlanta, GA",14771,"San Francisco, CA",1755,2022,0,0,0,2139
2015,1,22,4,DL,12478,"New York, NY",14869,"Salt Lake City, UT",1905,2236,7,0,0,1990
2015,1,22,4,DL,14679,"San Diego, CA",12478,"New York, NY",640,1456,0,0,0,2446
2015,1,22,4,DL,10397,"Atlanta, GA",14747,"Seattle, WA",1050,1329,0,0,0,2182
2015,1,22,4,DL,14747,"Seattle, WA",10397,"Atlanta, GA",1220,2001,10,0,0,2182
2015,1,22,4,DL,10397,"Atlanta, GA",13487,"Minneapolis, MN",2140,2320,0,0,0,907
2015,1,22,4,DL,13204,"Orlando, FL",14869,"Salt Lake City, UT",720,1023,0,0,0,1931
2015,1,22,4,DL,10721,"Boston, MA",10397,"Atlanta, GA",600,912,0,0,0,946
2015,1,22,4,DL,10397,"Atlanta, GA",11057,"Charlotte, NC",1507,1620,0,0,0,226
2015,1,22,4,DL,11057,"Charlotte, NC",10397,"Atlanta, GA",1700,1831,0,0,0,226
2015,1,22,4,DL,14843,"San Juan, PR",12478,"New York, NY",803,1100,0,0,0,1598
2015,1,22,4,DL,14843,"San Juan, PR",12478,"New York, NY",1742,2047,1,0,0,1598
2015,1,22,4,DL,10397,"Atlanta, GA",11193,"Cincinnati, OH",1605,1730,0,0,0,373
2015,1,22,4,DL,11433,"Detroit, MI",10397,"Atlanta, GA",1900,2108,0,0,0,594
2015,1,22,4,DL,10397,"Atlanta, GA",13487,"Minneapolis, MN",725,906,0,0,0,907
2015,1,22,4,DL,10397,"Atlanta, GA",10693,"Nashville, TN",2045,2053,0,0,0,214
2015,1,22,4,DL,10397,"Atlanta, GA",14122,"Pittsburgh, PA",1359,1539,0,0,0,526
2015,1,22,4,DL,14122,"Pittsburgh, PA",10397,"Atlanta, GA",1620,1818,0,0,0,526
2015,1,22,4,DL,15304,"Tampa, FL",12953,"New York, NY",1150,1429,0,0,0,1010
2015,1,22,4,DL,10397,"Atlanta, GA",11618,"Newark, NJ",855,1103,0,0,0,746
2015,1,22,4,DL,11618,"Newark, NJ",10397,"Atlanta, GA",1145,1420,0,0,0,746
2015,1,22,4,DL,14843,"San Juan, PR",12478,"New York, NY",2130,28,0,0,0,1598
2015,1,22,4,DL,10397,"Atlanta, GA",12892,"Los Angeles, CA",1518,1726,0,0,0,1947
2015,1,22,4,DL,10397,"Atlanta, GA",11278,"Washington, DC",2030,2211,0,0,0,547
2015,1,22,4,DL,10397,"Atlanta, GA",13930,"Chicago, IL",1450,1558,0,0,0,606
2015,1,22,4,DL,13930,"Chicago, IL",10397,"Atlanta, GA",1245,1548,0,0,0,606
2015,1,22,4,DL,14843,"San Juan, PR",12478,"New York, NY",1255,1558,0,0,0,1598
2015,1,22,4,DL,15024,"Charlotte Amalie, VI",12478,"New York, NY",1451,1804,33,1,0,1623
2015,1,22,4,DL,10423,"Austin, TX",12478,"New York, NY",1300,1726,0,0,0,1521
2015,1,22,4,DL,12478,"New York, NY",12889,"Las Vegas, NV",959,1300,0,0,0,2248
2015,1,22,4,DL,12478,"New York, NY",14747,"Seattle, WA",900,1232,0,0,0,2422
2015,1,22,4,DL,11292,"Denver, CO",12478,"New York, NY",1055,1634,0,0,0,1626
2015,1,22,4,DL,12892,"Los Angeles, CA",12478,"New York, NY",1140,2000,78,1,0,2475
2015,1,22,4,DL,13303,"Miami, FL",12478,"New York, NY",1546,1845,2,0,0,1089
2015,1,22,4,DL,14771,"San Francisco, CA",12478,"New York, NY",830,1655,20,1,0,2586
2015,1,22,4,DL,12478,"New York, NY",14771,"San Francisco, CA",1630,2016,0,0,0,2586
2015,1,22,4,DL,12478,"New York, NY",12892,"Los Angeles, CA",1700,2040,0,0,0,2475
2015,1,22,4,DL,14747,"Seattle, WA",12478,"New York, NY",712,1522,0,0,0,2422
2015,1,22,4,DL,12478,"New York, NY",14747,"Seattle, WA",1600,1925,0,0,0,2422
2015,1,22,4,DL,12478,"New York, NY",11697,"Fort Lauderdale, FL",915,1240,0,0,0,1069
2015,1,22,4,DL,12478,"New York, NY",10397,"Atlanta, GA",605,845,0,0,0,760
2015,1,22,4,DL,12478,"New York, NY",12892,"Los Angeles, CA",930,1305,0,0,0,2475
2015,1,22,4,DL,12478,"New York, NY",12892,"Los Angeles, CA",1525,1905,0,0,0,2475
2015,1,22,4,DL,12478,"New York, NY",12892,"Los Angeles, CA",700,1040,0,0,0,2475
2015,1,22,4,DL,12478,"New York, NY",14843,"San Juan, PR",1200,1647,0,0,0,1598
2015,1,22,4,DL,12478,"New York, NY",12892,"Los Angeles, CA",2110,45,29,1,0,2475
2015,1,22,4,DL,12478,"New York, NY",13495,"New Orleans, LA",800,1041,0,0,0,1182
2015,1,22,4,DL,12478,"New York, NY",14771,"San Francisco, CA",1430,1818,0,0,0,2586
2015,1,22,4,DL,12478,"New York, NY",11292,"Denver, CO",1953,2234,0,0,0,1626
2015,1,22,4,DL,12478,"New York, NY",14771,"San Francisco, CA",1130,1507,0,0,0,2586
2015,1,22,4,DL,12478,"New York, NY",14771,"San Francisco, CA",1900,2247,0,0,0,2586
2015,1,22,4,DL,12478,"New York, NY",14869,"Salt Lake City, UT",1100,1422,0,0,0,1990
2015,1,22,4,DL,12478,"New York, NY",10721,"Boston, MA",1030,1140,0,0,0,187
2015,1,22,4,DL,12478,"New York, NY",14107,"Phoenix, AZ",1700,2047,0,0,0,2153
2015,1,22,4,DL,12478,"New York, NY",14027,"West Palm Beach/Palm Beach, FL",800,1110,13,0,0,1028
2015,1,22,4,DL,12478,"New York, NY",12892,"Los Angeles, CA",1135,1505,0,0,0,2475
2015,1,22,4,DL,12478,"New York, NY",13303,"Miami, FL",1135,1452,0,0,0,1089
2015,1,22,4,DL,12478,"New York, NY",14747,"Seattle, WA",1815,2142,0,0,0,2422
2015,1,22,4,DL,14869,"Salt Lake City, UT",12478,"New York, NY",1124,1751,1,0,0,1990
2015,1,22,4,DL,12478,"New York, NY",10721,"Boston, MA",1700,1817,0,0,0,187
2015,1,22,4,DL,12478,"New York, NY",12892,"Los Angeles, CA",1830,2210,0,0,0,2475
2015,1,22,4,DL,12478,"New York, NY",10721,"Boston, MA",700,821,0,0,0,187
2015,1,22,4,DL,12478,"New York, NY",15304,"Tampa, FL",1059,1407,0,0,0,1005
2015,1,22,4,DL,12478,"New York, NY",15024,"Charlotte Amalie, VI",840,1344,0,0,0,1623
2015,1,22,4,DL,12478,"New York, NY",13204,"Orlando, FL",1110,1410,48,1,0,944
2015,1,22,4,DL,12478,"New York, NY",13487,"Minneapolis, MN",1128,1343,0,0,0,1029
2015,1,22,4,DL,12478,"New York, NY",10397,"Atlanta, GA",1929,2213,0,0,0,760
2015,1,22,4,DL,12478,"New York, NY",14869,"Salt Lake City, UT",700,1034,0,0,0,1990
2015,1,22,4,DL,12478,"New York, NY",10397,"Atlanta, GA",1530,1814,10,0,0,760
2015,1,22,4,DL,14869,"Salt Lake City, UT",12478,"New York, NY",836,1509,6,0,0,1990
2015,1,22,4,DL,12478,"New York, NY",14771,"San Francisco, CA",900,1251,0,0,0,2586
2015,1,22,4,DL,12478,"New York, NY",12892,"Los Angeles, CA",815,1155,0,0,0,2475
2015,1,22,4,DL,11697,"Fort Lauderdale, FL",12478,"New York, NY",1505,1803,0,0,0,1069
2015,1,22,4,DL,10397,"Atlanta, GA",12478,"New York, NY",1520,1740,2,0,0,760
2015,1,22,4,DL,12478,"New York, NY",12889,"Las Vegas, NV",800,1105,0,0,0,2248
2015,1,22,4,DL,12478,"New York, NY",14057,"Portland, OR",1840,2211,0,0,0,2454
2015,1,22,4,DL,12478,"New York, NY",12889,"Las Vegas, NV",1556,1903,0,0,0,2248
2015,1,22,4,DL,12478,"New York, NY",14869,"Salt Lake City, UT",1559,1928,0,0,0,1990
2015,1,22,4,DL,12478,"New York, NY",13495,"New Orleans, LA",1359,1640,0,0,0,1182
2015,1,22,4,DL,12478,"New York, NY",10397,"Atlanta, GA",1735,2023,0,0,0,760
2015,1,22,4,DL,12478,"New York, NY",12889,"Las Vegas, NV",1701,2002,0,0,0,2248
2015,1,22,4,DL,12478,"New York, NY",14635,"Fort Myers, FL",1125,1450,0,0,0,1074
2015,1,22,4,DL,12478,"New York, NY",11697,"Fort Lauderdale, FL",1050,1403,0,0,0,1069
2015,1,22,4,DL,12478,"New York, NY",10423,"Austin, TX",1836,2208,25,1,0,1521
2015,1,22,4,DL,10397,"Atlanta, GA",14057,"Portland, OR",1915,2152,0,0,0,2172
2015,1,22,4,DL,14057,"Portland, OR",10397,"Atlanta, GA",2250,616,0,0,0,2172
